business_id,industry_sector,business_age_years,region_parish,annual_revenue,revenue_growth_yoy,profit_margin,avg_bank_balance,cash_to_monthly_expense_ratio,overdraft_days_last_12m,loan_amount_outstanding,debt_to_revenue,interest_rate_weighted_avg,term_months_remaining,days_past_due_max_last_12m,num_active_loans,num_employees,total_payroll_last_12m,missed_payroll_count_last_12m,payroll_growth_yoy,credit_score_business,num_returned_payments_last_12m,has_tax_lien,prior_default_or_bankruptcy,avg_monthly_card_spend,card_spend_growth_yoy,utilization_rate_card,days_late_card_payment_max_last_12m,igs_spend_growth_tract,igs_new_businesses_growth_tract,igs_small_business_loans_growth_tract,igs_personal_income_growth_tract,igs_spending_per_capita_growth_tract,igs_labor_market_engagement_index,igs_minority_women_owned_pct,igs_commercial_diversity_pct,igs_tract_population,igs_median_income_tract,revenue_growth_vs_tract_benchmark,spending_growth_vs_tract_benchmark,labor_market_health_score,risk_score,default_flag
114316,Manufacturing,6.1,Jefferson,1681259,0.0569,0.2214,76994.1,0.71,0,2404274,1.43,0.035,24,0,1,12,773723.46,0,0.0745,781,0,0,0,7900.61,0.0636,0.437,0,-0.0233,0.3427,0.0665,0.0549,0.1649,62.9,0.4459,0.0169,4476,33726,-0.2858,0.0869,60.36,39,0
114317,Retail,4.7,Tangipahoa,388246,0.1891,0.177,12437.64,0.47,12,352919,0.909,0.0631,24,60,3,2,167012.43,0,0.1672,748,0,0,0,0,,,0,-0.0753,0.1378,0.2259,-0.0581,0.2547,59.7,0.1815,0.0089,8280,68339,0.0513,0.0753,36.9,63,0
114318,Retail,16.3,Orleans,180584,-0.0248,0.3147,7749.09,0.75,0,308564,1.7087,0.035,84,15,5,1,72163.8,1,-0.1197,784,0,0,0,0,,,0,-0.0586,-0.1791,-0.2507,-0.0378,-0.1264,40.7,0.1937,0.0242,7879,22000,0.1543,0.0586,11.68,56,0
114319,Real Estate,10,St. Tammany,169670,-0.323,0.168,5720.27,0.49,0,90587,0.5339,0.075,36,0,3,1,56358.97,2,-0.4131,,0,0,0,0,,,0,0.3111,0.1675,-0.014,-0.0404,0.1286,52.2,0.1133,0.022,4624,53852,-0.4905,-0.3111,35.66,82,1
114320,Retail,10.8,Jefferson,418708,-0.1949,0.12,14120.43,0.46,0,238981,0.5708,0.0554,36,15,1,2,217044.27,2,-0.2046,664,0,0,0,1186.39,-0.0564,0.2531,0,-0.1483,-0.0705,0.0123,-0.1311,-0.0349,18.8,0.4088,0.0183,2595,78642,-0.1244,0.0919,-5.36,99,1
114321,Retail,4.4,Jefferson,455465,-0.0714,0.1633,27748.38,0.87,0,747893,1.642,0.0595,12,0,2,5,,0,-0.1967,826,1,0,1,3800.03,-0.0861,0.157,10,-0.0306,-0.1936,0.0671,0.0275,-0.0136,52.5,0.1371,0.0189,3007,62551,0.1222,-0.0555,24.57,71,0
114322,Retail,3.7,Ouachita,360407,-0.0856,-0.0283,10504.13,0.34,0,546408,1.5161,0.1015,12,0,5,3,191097.8,2,-0.1251,661,1,0,0,2988.28,-0.2208,0.2532,10,-0.0838,-0.1084,-0.2009,-0.0867,-0.0283,63.6,0.3567,0.0112,3065,59917,0.0228,-0.137,24.07,100,1
114323,Professional Services,1.9,Calcasieu,254790,-0.1291,0.2286,,0.56,0,0,0,0.0646,0,0,0,2,88578.92,0,-0.0217,781,0,0,0,0,,,0,-0.0246,0.0986,0.1002,0.0431,-0.0588,28.9,0.266,0.0129,7830,22000,-0.2277,0.0246,26.58,8,0
114324,Professional Services,14.5,Jefferson,892352,-0.1191,0.2263,52111.93,0.91,0,418313,0.4688,0.035,24,0,2,5,419186.65,0,0.0092,828,0,0,1,2710.73,-0.1422,0.3526,0,-0.045,-0.0539,0.082,-0.0159,0.1239,74.6,0.4467,0.0159,5488,68943,-0.0652,-0.0972,40.47,35,0
114325,Agriculture,4.2,Caddo,1914184,0.3173,0.1174,100368.85,0.71,0,1676644,0.8759,0.0599,36,0,1,7,614307.97,0,0.1928,717,0,0,0,0,,,0,0.066,0.0613,-0.1337,-0.0062,-0.0195,37.2,0.0901,0.0126,4562,25720,0.256,-0.066,24.76,32,0
114326,Real Estate,14.4,East Baton Rouge,214834,0.4332,0.1498,9667.13,0.64,0,274610,1.2782,0.035,36,30,2,1,55678.26,0,0.5809,,0,0,0,198.49,0.3544,0.6261,0,-0.0199,-0.008,0.0515,0.1373,-0.0996,29.6,0.2608,0.0187,8862,67701,0.4412,0.3743,31.09,44,0
114327,Construction,3.7,Lafayette,1086236,0.3187,0.2449,12614.51,0.18,0,0,0,0.0377,0,0,0,16,464897.06,0,0.3021,836,0,0,0,0,,,0,0.1722,-0.2338,0.2875,0.3108,0.1873,64.9,0.4929,0.0209,8235,53504,0.5525,-0.1722,58.33,0,0
114328,Construction,8.4,St. Tammany,888389,-0.4446,0.2379,63685.09,1.13,0,722384,0.8131,0.0489,36,0,1,12,439088.85,2,-0.5,791,0,0,0,6334.78,-0.3705,0.242,0,0.0411,-0.096,0.196,0.0915,-0.0767,23.1,0.4174,0.0072,7960,43702,-0.3486,-0.4116,18.21,72,0
114329,Food Services,3.7,Jefferson,674446,0.2671,0.1497,31926.88,0.67,0,981319,1.455,0.0588,84,0,2,5,,0,0.3472,794,0,0,0,0,,,0,-0.1539,-0.0464,0.403,-0.1168,-0.0138,42.6,0.2736,0.0224,8889,52013,0.3135,0.1539,11.56,30,0
114330,Retail,4.4,Lafayette,1964042,0.192,0.1836,153249.45,1.15,0,1218091,0.6202,0.052,36,0,2,9,700556.16,1,0.2228,740,0,0,0,9073.65,0.3277,0.0102,0,-0.0227,-0.0806,-0.2655,-0.1131,-0.093,42.5,0.2554,0.016,5545,55809,0.2726,0.3504,10.16,38,0
114331,Retail,14.1,Rapides,2890103,0.0218,0.2409,94061.62,0.51,0,2290533,0.7925,0.0392,60,0,1,16,1091184.18,0,-0.0154,750,0,0,0,25126.64,-0.0693,0.1513,0,0.045,0.0253,-0.1676,-0.0473,-0.1255,39.8,0.0666,0.0064,3558,33587,-0.0035,-0.1143,20.42,27,0
114332,Retail,6,Ouachita,829584,-0.0793,0.2251,35142.51,0.66,0,577807,0.6965,0.0366,24,15,1,6,256099.79,0,-0.0757,818,0,0,0,1035.43,-0.071,0.5304,0,0.0325,0.0555,-0.1436,-0.0721,0.0398,84.3,0.1631,0.0065,6829,25467,-0.1348,-0.1035,46.14,28,0
114333,Retail,2.8,Caddo,465591,-0.0371,0.0867,11098.08,0.31,5,0,0,0.0467,0,0,0,3,122696.51,2,0.0918,670,0,0,0,0,,,0,0.3419,0.0941,0.0725,0.1173,-0.0676,55.4,0.2503,0.0055,4080,33587,-0.1312,-0.3419,49.68,80,1
114334,Food Services,0.8,Tangipahoa,279218,0.2478,0.0999,2714.11,0.13,8,396884,1.4214,0.0797,60,0,4,1,116548.08,1,0.1001,759,2,0,0,2211.5,0.1617,0.0612,0,0.0287,-0.1595,-0.3296,0.0352,0.1953,45.2,0.4166,0.0203,7332,24260,0.4073,0.133,22.66,87,1
114335,Food Services,13,Rapides,3146147,0.1149,0.2693,350842.02,1.83,0,5311124,1.6881,0.0403,48,0,2,18,,0,0.1217,785,0,0,0,18973.92,0.1519,0.6119,0,0.0072,0.0516,0.3274,0.139,0.1387,38.3,0.1057,0.0192,2436,66243,0.0633,0.1447,39.46,37,0
114336,Agriculture,11.3,East Baton Rouge,250006,0.2983,0.0766,13144.77,0.68,0,223984,0.8959,0.06,12,0,3,1,84090.52,0,0.4048,750,0,0,0,0,,,0,-0.0495,0.048,-0.0897,-0.0314,0.0952,58.1,0.0348,0.0218,5230,24223,0.2503,0.0495,34.12,31,0
114337,Professional Services,10.2,Caddo,563458,0.2092,0.0763,61565.09,1.42,9,628163,1.1148,0.065,60,0,3,3,148079.82,0,0.2029,850,2,0,0,0,,,0,-0.0414,0.003,-0.4326,0.0409,-0.098,71.8,0.3633,0.0238,2153,39048,0.2062,0.0414,47.32,45,0
114338,Agriculture,0.9,St. Tammany,383452,0.3469,0.2646,13546.56,,0,0,0,0.0746,0,0,0,3,155907.69,0,0.3799,802,0,1,0,2264.2,0.4246,0.2676,0,0.0696,-0.0056,0.2228,-0.1961,-0.2999,49.9,0.1926,0.0244,7193,72758,0.3525,0.355,10.05,16,0
114339,Construction,7.2,Lafayette,272435,0.1695,0.084,11716.88,0.56,0,150043,0.5507,0.0833,12,30,1,3,121721.73,0,0.0792,767,0,0,1,1379.42,0.2945,0.305,0,0.0782,-0.0927,-0.1073,-0.0915,0.0943,34,0.6027,0.0189,6916,35676,0.2622,0.2163,6.61,62,0
114340,Construction,7.2,Ouachita,3653437,-0.2202,0.2996,114662.1,0.54,0,6454249,1.7666,0.035,48,30,4,29,1574122.91,0,-0.2558,829,0,0,1,0,,,0,0.0334,0.0456,-0.0837,0.0259,-0.0554,42.9,0.1486,0.0141,8129,61996,-0.2658,-0.0334,30.61,67,0
114341,Food Services,4,Jefferson,86423,-0.322,0.0979,1103.07,0.17,9,88667,1.026,0.0554,36,30,1,1,32226.58,1,-0.2899,678,2,0,0,684.54,-0.0829,0.1503,0,-0.0075,-0.0383,-0.1375,0.0569,0.0674,72,0.4432,0.0244,6039,48335,-0.2837,-0.0754,46.97,100,1
114342,Retail,2.8,St. Tammany,72443,0.1721,0.0191,1481.11,0.25,0,0,0,0.0629,0,0,0,1,25938.86,3,0.3513,608,1,0,0,0,,,0,0.2044,0.0732,0.1771,0.3809,-0.0215,40.2,0.4398,0.0214,7360,22923,0.0989,-0.2044,65.87,100,1
114343,Retail,5.4,Rapides,815944,0.1621,0.2517,66233,1.3,0,246632,0.3023,0.035,48,0,1,7,262139.38,0,0.2095,789,0,0,0,3392.45,0.259,0.1957,0,-0.0725,0.0916,-0.3292,0.1561,-0.0115,77,0.4721,0.0142,6602,52541,0.0705,0.3315,66.39,1,0
114344,Technology,4.8,Calcasieu,733472,-0.1058,0.1928,13394.25,0.27,0,579828,0.7905,0.0575,48,0,4,6,241308.54,3,-0.1183,686,0,0,0,0,,,0,0.0508,0.0214,-0.3272,0.0313,0.1642,44.7,0.2289,0.0113,3320,67778,-0.1272,-0.0508,31.02,100,1
114345,Agriculture,5.8,St. Tammany,692731,0.0844,0.213,67096.67,1.48,6,646751,0.9336,0.0589,84,0,1,4,372551.74,0,0.2424,845,0,0,0,5258.81,0.1976,0.33,10,0.0984,-0.0123,-0.3021,-0.0164,-0.0403,72.6,0.1814,0.0234,5527,94920,0.0967,0.0992,41.3,19,0
114346,Retail,8.1,Lafayette,447279,-0.07,0.0643,1322.61,0.04,0,436104,0.975,0.0668,48,0,4,3,,,-0.0615,725,0,0,0,0,,,0,0.0988,-0.0804,-0.2054,0.1525,0.0579,26.4,0.1849,0.0178,3584,46390,0.0104,-0.0988,27.07,72,0
114347,Retail,2.1,Lafayette,749773,-0.0785,0.1512,61683.86,1.16,0,576285,0.7686,0.035,36,0,3,12,205978.49,0,0.0706,778,0,0,0,7370.85,-0.1741,0.5284,0,0.05,-0.0784,-0.1426,-0.0388,-0.0243,55.1,0.5874,0.0246,5784,56662,-0.0001,-0.2241,25.26,36,0
114348,Construction,1.5,St. Tammany,661093,-0.2853,-0.1686,61148.31,0.95,0,0,0,0.107,0,0,0,4,171865.1,2,-0.3375,,0,0,0,0,,,0,-0.0255,0.0489,-0.1678,0.1678,0.0817,28.9,0.0578,0.0153,7417,75942,-0.3342,0.0255,36.57,100,1
114349,Retail,4.3,Lafayette,968887,0.0399,0.1688,34439.47,0.51,0,805133,0.831,0.0471,36,60,1,8,476918.27,0,-0.0305,,0,0,0,8593.79,0.0242,0.765,0,0.0016,-0.1154,-0.0392,0.071,-0.0249,56.9,0.3475,0.0081,6486,22000,0.1553,0.0226,35.47,77,0
114350,Construction,20.7,St. Tammany,1875489,-0.0837,0.2165,126495.43,1.03,0,1257461,0.6705,0.061,12,0,1,9,794004.48,0,-0.0112,850,0,0,0,7943.04,-0.0418,0.4044,0,0.209,-0.1152,0.2645,0.1729,0.0435,59.6,0.2866,0.0173,2383,33316,0.0315,-0.2508,47.29,14,0
114351,Retail,2.3,Orleans,1678781,0.1132,0.2417,45637.97,0.43,12,1874638,1.1167,0.0494,24,90,1,11,602189.92,1,0.2117,,0,0,0,8880.8,0.0838,0.3226,0,0.1417,-0.0511,0.0439,-0.2058,-0.0329,70.8,0.1349,0.0076,6658,77141,0.1643,-0.0579,19.34,100,1
114352,Construction,5,Tangipahoa,2489062,-0.3557,0.2243,,1.07,4,4161457,1.6719,0.0373,12,0,3,28,757964.83,0,-0.2767,781,2,0,0,13683.44,-0.2899,0.4947,0,-0.0162,0.099,-0.0506,0.0052,-0.0122,41.1,0.3703,0.0109,2182,46729,-0.4547,-0.2737,30.13,79,1
114353,Food Services,5.3,Tangipahoa,347127,0.1624,0.1596,9509.47,0.39,0,210382,0.6061,0.0516,24,15,1,8,172093.08,0,0.0843,823,0,0,0,3210.73,-0.0791,0.2378,45,-0.0017,-0.0166,-0.1366,0.1976,0.0228,41.2,0.2766,0.0088,3343,45730,0.179,-0.0774,43.65,19,0
114354,Construction,0.5,Rapides,1536055,-0.0834,0.1922,112993.52,1.09,0,825348,0.5373,0.0556,24,0,5,34,599559.82,0,-0.2343,765,0,0,0,15183.27,-0.057,0.0995,20,-0.0646,0.0315,0.0041,0.0136,0.1412,65,0.2106,0.01,3816,75905,-0.1149,0.0076,41.94,24,0
114355,Retail,13.3,East Baton Rouge,641628,-0.2047,0.4386,32237.94,1.07,10,594491,0.9265,0.035,24,0,1,5,214567.72,0,-0.3538,834,3,0,0,0,,,0,0.1547,-0.0038,-0.1995,0.1207,0.0481,45.3,0.5497,0.0176,8306,45822,-0.2009,-0.1547,39.06,36,0
114356,Construction,2.6,Rapides,1215811,-0.0668,0.1115,81203.3,0.9,0,1519252,1.2496,0.0818,24,0,1,6,641445.59,0,-0.0032,,0,0,0,0,,,0,-0.1605,-0.3127,-0.1563,0.0978,0.1219,52.7,0.0235,0.0065,5345,69051,0.2459,0.1605,25.76,40,0
114357,Agriculture,5,Lafayette,155802,-0.3216,0.171,4408.63,0.41,0,0,0,0.0389,0,0,0,1,39318.34,3,-0.3815,597,1,0,1,0,,,0,0.1828,-0.1208,-0.2237,0.0852,-0.0152,27.9,0.1011,0.0133,4406,67037,-0.2008,-0.1828,19.22,100,1
114358,Food Services,10.3,Jefferson,720833,-0.034,0.0809,47532.24,,0,479297,0.6649,0.0636,36,0,2,7,255483.32,0,-0.1213,781,0,0,0,6750.03,-0.0873,0.4695,0,0.0561,-0.1528,-0.1882,0.1362,0.1256,32.5,0.0959,0.0237,7831,34375,0.1188,-0.1434,25.48,38,0
114359,Real Estate,4.2,St. Tammany,922739,0.0571,0.0541,48505.85,0.67,0,0,0,0.0666,0,0,0,7,241934.5,0,0.0632,740,0,0,0,6828.48,0.0779,0.2151,0,0.1367,-0.0536,0.1871,0.0061,0.034,49.4,0.3201,0.0089,4492,26193,0.1107,-0.0588,27.57,27,0
114360,Real Estate,8.7,Caddo,2584170,0.046,0.0946,81627.31,0.42,13,0,0,0.0473,0,0,0,16,822292.94,2,-0.0393,,0,0,0,19787.78,0.0387,0.5078,0,-0.0997,0.0762,-0.2773,-0.0831,0.1478,71.9,0.0459,0.006,4800,75196,-0.0302,0.1384,38.64,84,1
114361,Agriculture,0.5,Calcasieu,1292756,0.1312,0.0997,103797.83,1.07,0,2008514,1.5537,0.0474,36,120,1,12,687674.79,0,0.1998,656,0,0,0,0,,,0,-0.2022,0.04,0.2535,0.0999,0.0928,39.2,0.3804,0.0181,7901,89826,0.0912,0.2022,35.51,100,1
114362,Transportation,1.8,Rapides,363383,-0.0949,0.1419,17180.19,0.66,0,543286,1.4951,0.0674,12,0,2,2,140290.82,0,-0.0672,803,0,0,0,2531.58,0.0558,0.3867,0,0.0778,-0.0547,0.2719,0.0018,-0.0185,63.9,0.1811,0.0212,5657,65174,-0.0402,-0.022,35.78,49,0
114363,Professional Services,12.9,Calcasieu,256801,0.2015,0.1581,6423.1,0.36,0,48625,0.1893,0.0564,48,0,2,3,116074.79,2,-0.0161,,0,0,0,1067.43,0.2124,0.1317,0,0.0246,-0.047,0.0085,-0.0024,0.1663,69.1,0.0188,0.0156,4818,32991,0.2485,0.1878,38.87,47,0
114364,Real Estate,10.5,Ouachita,234265,0.0886,0.2207,15354.32,1.01,0,175643,0.7498,0.0399,60,0,1,5,67876.25,0,0.0514,850,0,0,0,633.33,0.0278,0.7596,0,-0.1163,0.1653,0.0139,0.063,0.2175,15,0.207,0.0224,2880,31197,-0.0767,0.1441,23.56,15,0
114365,Retail,3.1,Calcasieu,2109707,0.2095,0.2109,105853.99,0.76,0,2896773,1.3731,0.055,84,0,5,8,1014663.54,0,0.2821,730,0,0,0,18537.63,0.1705,0.0518,0,-0.167,-0.0101,-0.1903,0.1136,0.0425,40.3,0.0624,0.0055,4282,30231,0.2196,0.3375,35.03,37,0
114366,Construction,9.1,Caddo,343653,0.395,0.1973,2583.59,0.11,5,80026,0.2329,0.0371,12,0,1,2,118466.1,1,0.563,796,1,0,0,0,,,0,-0.1395,-0.2215,-0.0804,0.0465,0.2676,36.8,0.2731,0.0171,2273,48253,0.6165,0.1395,15.65,28,0
114367,Agriculture,7.9,Tangipahoa,98017,-0.3113,0.2672,4232.54,0.71,0,88321,0.9011,0.048,36,0,3,1,26407.11,2,-0.2533,680,1,0,0,0,,,0,0.1133,0.0181,0.1502,0.052,0.2435,67.4,0.4007,0.0173,8234,44259,-0.3294,-0.1133,46.55,92,1
114368,Transportation,3.2,Orleans,687608,-0.0542,-0.0358,,1.01,6,538675,0.7834,0.064,36,60,1,5,288918.37,0,-0.0383,693,0,0,0,1152.69,0.0443,0.5738,10,0.135,-0.1554,-0.2177,0.0404,0.1783,39.1,0.1417,0.0056,4413,30011,0.1012,-0.0907,19.73,97,1
114369,Agriculture,2.6,Lafayette,516823,-0.1378,-0.0263,,0.35,3,721123,1.3953,0.082,60,0,1,2,212348.35,1,-0.2057,769,0,0,1,3855.83,-0.1188,0.5947,0,0.0884,-0.0589,-0.2096,0.0918,-0.0676,39.6,0.1221,0.0165,6284,26254,-0.0789,-0.2072,30,100,1
114370,Transportation,11.3,Rapides,400643,0.5004,0.2601,23324.4,0.94,0,642958,1.6048,0.0549,48,15,1,3,168197.72,0,0.568,850,0,0,0,523.88,0.3696,0.503,0,-0.0046,-0.1355,0.2504,-0.0409,0.1455,22.3,0.2358,0.0235,5340,64203,0.6359,0.3742,2.52,17,0
114371,Real Estate,1.8,Tangipahoa,644518,0.1614,0.1302,26874.47,0.58,0,0,0,0.0703,0,0,0,7,216173.21,0,0.2069,770,0,0,0,0,,,0,0.0019,-0.1054,-0.2054,-0.0253,0.2296,15,0.0823,0.0113,7363,67387,0.2668,-0.0019,1.2,8,0
114372,Manufacturing,3.3,Ouachita,528890,0.0932,0.1303,18346.1,0.48,0,755350,1.4282,0.0748,24,0,1,6,136737.59,1,0.2464,,0,0,0,0,,,0,0.0593,-0.0679,-0.1061,0.1576,-0.0496,45.5,0.3269,0.0194,6374,22000,0.1611,-0.0593,39.66,77,0
114373,Transportation,3.3,Lafayette,437836,0.2931,0.1335,19739.88,0.62,0,311368,0.7112,0.088,60,0,2,2,230208.38,,0.216,,0,0,1,0,,,0,-0.0219,-0.0321,-0.4811,0.097,0.2367,32.4,0.2756,0.007,2662,26789,0.3252,0.0219,27.54,39,0
114374,Healthcare,2.8,Jefferson,494035,0.0327,0.016,28201.07,0.7,0,0,0,0.0854,0,0,0,4,210521.34,,0.0678,760,0,0,0,2005.94,0.0051,0.2545,0,0.2512,-0.0885,-0.031,0.0271,0.12,52.3,0.3325,0.024,8367,22000,0.1212,-0.2461,29.66,28,0
114375,Technology,3.7,Tangipahoa,641049,0.1327,-0.0265,34490.94,0.63,8,467283,0.7289,0.0723,84,30,2,14,280470.52,0,0.0937,748,2,0,0,547.3,0.2074,0.5065,0,0.0811,-0.0991,0.0006,-0.0642,0.1665,55.2,0.306,0.0159,6266,61643,0.2318,0.1263,21.74,87,1
114376,Transportation,1.4,Lafayette,1072663,-0.0703,0.1879,44712.76,0.62,0,1507922,1.4058,0.0807,24,30,3,6,270304.74,0,-0.1486,751,0,0,0,4771.34,0.0735,0.5306,0,0.0732,0.0341,-0.2301,-0.039,-0.0063,54.3,0.1497,0.0095,3534,46600,-0.1044,0.0003,30.38,64,0
114377,Real Estate,18.3,Tangipahoa,1077443,-0.2702,0.3718,88917.73,1.58,0,842892,0.7823,0.0395,36,0,1,7,552925.79,0,-0.4612,811,0,0,0,2968.16,-0.3056,0.1661,0,0.1779,-0.0577,-0.1371,0.1684,0.0795,30.9,0.0634,0.023,5574,36258,-0.2125,-0.4835,32.49,10,0
114378,Manufacturing,10.1,East Baton Rouge,183889,0.2274,0.1295,4446.75,0.33,14,213190,1.1593,0.0822,48,0,1,2,92395.82,3,0.2407,665,4,0,0,256.5,0.2519,0.3567,20,0.1075,-0.0884,0.1668,0.0026,0.1261,17.9,0.4112,0.0212,2790,48156,0.3158,0.1444,6.58,100,1
114379,Food Services,4.2,Jefferson,456703,-0.1812,-0.0584,17827.71,0.44,0,550960,1.2064,0.0693,48,0,1,3,244018.52,0,-0.2159,703,0,0,0,671.09,-0.2575,0.8369,10,-0.0863,0.1123,-0.0351,-0.029,0.0562,15,0.0231,0.007,8472,58669,-0.2935,-0.1712,11.72,89,1
114380,Retail,1.9,East Baton Rouge,1113646,0.1947,0.0967,,0.43,0,0,0,0.0663,0,0,0,7,559868.54,1,0.3264,698,0,0,0,4926.05,0.1841,0.0966,0,0.088,0.0072,0.0555,0.0519,0.2943,72.3,0.1226,0.0217,2090,64821,0.1875,0.0961,48.93,43,0
114381,Technology,4.4,Caddo,329443,0.2684,0.073,6758.52,0.27,0,346000,1.0503,0.0613,12,0,4,4,170858.01,0,0.3273,694,0,0,0,3060.07,0.3802,0.6989,20,-0.1797,-0.0847,-0.1018,0.0273,0.0645,57.3,0.2495,0.0168,7920,64347,0.3531,0.5599,32.87,58,0
114382,Professional Services,3,Jefferson,134380,-0.4638,0.1948,989.99,0.11,0,0,0,0.035,0,0,0,1,38277.41,0,-0.5,763,0,0,0,360.83,-0.5538,0.163,0,-0.1267,-0.0309,0.1874,-0.0152,0.3109,52.3,0.312,0.0193,3470,70644,-0.4329,-0.4271,28.32,30,0
114383,Food Services,1.7,Caddo,889266,0.2599,0.0209,25857.65,0.36,0,1365677,1.5357,0.098,60,30,4,11,450264.3,0,0.1856,715,0,0,0,0,,,0,-0.0734,0.1332,0.237,0.1247,-0.0261,66.4,0.1705,0.0083,8520,43692,0.1267,0.0734,58.97,70,0
114384,Retail,12.2,Caddo,305931,0.086,0.2763,10800.2,0.59,0,309408,1.0114,0.035,84,15,2,5,163196.82,0,0.2098,827,0,0,0,2691.32,-0.0765,0.5477,0,0.2143,-0.0238,-0.0905,-0.046,0.1711,37.1,0.1018,0.0111,4999,22000,0.1098,-0.2908,16.47,23,0
114385,Transportation,6.8,Ouachita,59551,-0.1834,0.1676,2901.96,0.7,0,102303,1.7179,0.0745,60,60,1,1,31699.04,2,-0.1642,666,1,0,0,159.86,-0.3498,0.4417,0,0.07,-0.108,0.1234,0.1168,0.0208,38.7,0.1769,0.0199,4873,70647,-0.0754,-0.4198,29.5,100,1
114386,Real Estate,4,Lafayette,1524923,-0.3527,0.2474,50613.99,0.53,0,1272349,0.8344,0.0475,48,0,4,16,589047.17,0,-0.3019,836,0,0,0,8695.3,-0.3041,0.3701,0,0.159,0.0474,-0.298,0.1139,0.059,34.8,0.0685,0.0122,7035,71707,-0.4001,-0.4631,34.64,28,0
114387,Transportation,0.8,Calcasieu,275934,0.0144,0.1483,9029.43,0.46,0,69212,0.2508,0.064,36,0,1,5,124328.37,0,-0.0513,849,0,0,0,0,,,0,0.1055,-0.147,-0.1541,-0.1729,-0.2723,41.5,0.5892,0.0162,7947,34688,0.1614,-0.1055,0.26,3,0
114388,Professional Services,18.5,Calcasieu,384690,-0.0093,0.2397,23080.2,0.95,0,490067,1.2739,0.0557,24,30,2,3,206163.11,0,-0.2318,820,0,0,0,0,,,0,-0.015,-0.1425,0.0751,0.1025,-0.0356,57,0.2063,0.0149,7423,55989,0.1332,0.015,37.32,33,0
114389,Construction,0.8,East Baton Rouge,815129,0.2702,0.1316,38488.76,0.65,0,1094251,1.3424,0.0733,12,0,1,5,296581.69,0,0.0999,,0,0,0,0,,,0,0.0983,0.0219,0.1548,-0.1508,0.2686,60.6,0.1974,0.0136,5936,32976,0.2483,-0.0983,22.38,42,0
114390,Food Services,2.1,St. Tammany,985355,0.0442,0.1119,34549.73,0.47,0,0,0,0.0681,0,0,0,5,367446.14,2,0.0629,699,0,0,0,0,,,0,-0.1352,-0.1543,0.013,-0.049,0.0213,52.5,0.2029,0.0206,2302,72559,0.1985,0.1352,18.89,63,0
114391,Retail,15.8,Calcasieu,176817,-0.2093,0.1109,4396.52,0.34,12,0,0,0.0754,0,0,0,1,59004.49,1,-0.3637,744,4,0,0,0,,,0,-0.2651,-0.2643,-0.1089,-0.0105,0.054,55.2,0.109,0.0211,5961,36592,0.055,0.2651,18.86,93,1
114392,Real Estate,7.9,Calcasieu,967212,-0.3118,0.2241,37614.56,0.6,0,1287803,1.3315,0.0376,12,0,1,15,414296.06,0,-0.3564,796,0,0,0,3809.31,-0.0798,0.3044,0,0.1057,0.0525,0.0287,-0.0351,-0.0987,75.8,0.3573,0.0157,3607,50383,-0.3643,-0.1855,44.6,46,0
114393,Retail,10.6,Jefferson,1380420,0.0622,0.1919,,1.56,0,452212,0.3276,0.035,36,0,1,7,383650.88,0,0.0444,837,0,0,0,7445.31,-0.1164,0.4187,0,-0.0394,0.0982,-0.0063,0.0919,0.0403,60,0.0338,0.0208,6645,32553,-0.036,-0.077,50.1,4,0
114394,Professional Services,10.4,Tangipahoa,88928,0.0309,0.0024,3487.65,0.47,10,49052,0.5516,0.0696,48,30,2,1,35936.41,1,0.087,730,2,0,0,799.17,-0.0192,0.3395,0,0.1916,-0.1942,-0.1602,-0.0006,0.1173,62.7,0.0895,0.0157,7613,82827,0.2251,-0.2108,27.85,100,1
114395,Healthcare,12.2,East Baton Rouge,346666,0.3205,0.0823,19608.94,,0,191699,0.553,0.0498,48,0,2,3,97365.89,0,0.3556,840,0,1,0,828.44,0.2385,0.3212,0,0.0517,0.1226,-0.0287,0.0137,-0.1897,33.1,0.0367,0.0129,4916,33395,0.1979,0.1868,27.36,39,0
114396,Healthcare,6.1,East Baton Rouge,2630456,-0.0782,0.1003,24906.86,0.13,0,4692959,1.7841,0.0449,48,0,1,15,1372293.5,1,-0.1549,828,1,0,0,16568.58,0.3224,0.6663,0,-0.2675,0.0398,-0.1028,0.0312,-0.0869,40.2,0.1899,0.0182,6005,33768,-0.118,0.5899,29.23,86,1
114397,Technology,8.9,Ouachita,2381416,0.1221,0.2579,110452.33,0.75,0,4182100,1.7561,0.0516,36,30,2,19,1287761.46,0,0.0618,751,0,0,0,0,,,0,-0.243,0.0696,0.1266,0.1371,0.1487,31.8,0.0712,0.0213,8152,24125,0.0525,0.243,36.27,50,0
114398,Retail,3.6,Caddo,224265,0.0008,0.0687,2834.58,0.16,0,235738,1.0512,0.0721,12,30,1,2,58221.1,1,0.1066,,0,0,0,1829.8,0.0987,0.3713,10,-0.1394,-0.0566,-0.052,0.1589,0.1138,85,0.3988,0.0193,2759,81527,0.0574,0.2381,64.06,87,1
114399,Transportation,9.8,Caddo,113977,-0.5645,0.2554,3335.88,0.47,13,158878,1.3939,0.0472,84,0,2,1,46597.16,2,-0.5,674,1,0,0,949.54,-0.4702,0.4417,30,0.2081,-0.05,-0.1074,0.1522,0.0192,15,0.5345,0.017,5412,57369,-0.5145,-0.6783,21.72,100,1
